13501	Earth Bound Zero (Neo Demiforce v1.01 Hack-2)  - Nintendo	Nintendo	524304	Nintendo
13503	Eliminator Boat Duel  - Nintendo	Nintendo	262160	Nintendo
13504	Evert & Lendl Top Player's Tennis  - Nintendo	Nintendo	262160	Nintendo
13505	Exodus  (V4.0)  - Nintendo	Nintendo	262160	Nintendo
13506	F-117a Stealth Fighter   - Nintendo	Nintendo	524304	Nintendo
13507	F-15 City War  - Nintendo	Nintendo	65552	Nintendo
13508	F-15 Strike Eagle  - Nintendo	Nintendo	524304	Nintendo
13509	Family Feud  - Nintendo	Nintendo	163856	Nintendo
13510	Fantastic Adventures of Dizzy, The (1993 Version)  - Nintendo	Nintendo	262160	Nintendo
13511	Fantastic Adventures of Dizzy, The  - Nintendo	Nintendo	262160	Nintendo
13515	Felix the Cat  - Nintendo	Nintendo	262160	Nintendo
13516	Ferrari - Grand Prix Challenge   - Nintendo	Nintendo	262160	Nintendo
13517	Fester's Quest  (Prototype) - Nintendo	Nintendo	262160	Nintendo
13518	Fester's Quest  - Nintendo	Nintendo	262160	Nintendo
13520	Fire Hawk  - Nintendo	Nintendo	131088	Nintendo
13521	Fire 'n Ice  - Nintendo	Nintendo	262160	Nintendo
13522	Firehouse Rescue  - Nintendo	Nintendo	65552	Nintendo
13523	Fist of the North Star  - Nintendo	Nintendo	131088	Nintendo
13524	Flight of the Intruder  - Nintendo	Nintendo	131088	Nintendo
13526	Flintstones 2 - The Surprise at Dinosaur Peak!, The  - Nintendo	Nintendo	393232	Nintendo
13527	Flying Dragon - The Secret Scroll  - Nintendo	Nintendo	131088	Nintendo
13528	Flying Warriors  - Nintendo	Nintendo	262160	Nintendo
13529	Formula One Built To Win   - Nintendo	Nintendo	262160	Nintendo
13530	Frankenstein - The Monster Returns  - Nintendo	Nintendo	262160	Nintendo
13531	Free Fall  (Prototype)  - Nintendo	Nintendo	131088	Nintendo
13532	Freedom Force   - Nintendo	Nintendo	262160	Nintendo
13533	Friday the 13th  - Nintendo	Nintendo	65552	Nintendo
13534	Fun House  - Nintendo	Nintendo	131088	Nintendo
13535	Galactic Crusader (Sachen)  - Nintendo	Nintendo	65552	Nintendo
13539	Gauntlet  - Nintendo	Nintendo	196624	Nintendo
13541	Gemfire  - Nintendo	Nintendo	524304	Nintendo
13542	Genghis Khan  - Nintendo	Nintendo	262160	Nintendo
13543	George Foreman's KO Boxing  - Nintendo	Nintendo	393232	Nintendo
13545	Ghostbusters 2  - Nintendo	Nintendo	262160	Nintendo
13547	Ghoul School  - Nintendo	Nintendo	262160	Nintendo
13548	GI Joe - The Atlantis Factor  - Nintendo	Nintendo	393232	Nintendo
13549	GI Joe  - Nintendo	Nintendo	393232	Nintendo
13550	Gilligan's Island  - Nintendo	Nintendo	131088	Nintendo
13552	Goal! Two  - Nintendo	Nintendo	262160	Nintendo
13554	Godzilla 2 - War of the Monsters  - Nintendo	Nintendo	262160	Nintendo
13555	Gold Medal Challenge '92  - Nintendo	Nintendo	262160	Nintendo
13557	Golgo 13 - Top Secret Episode  - Nintendo	Nintendo	262160	Nintendo
13559	Gotcha!  - Nintendo	Nintendo	65552	Nintendo
13561	Great Waldo Search, The  - Nintendo	Nintendo	262160	Nintendo
13562	Greg Norman's Golf Power  - Nintendo	Nintendo	131088	Nintendo
13563	Gremlins 2 - The New Batch  - Nintendo	Nintendo	393232	Nintendo
13564	Guardian Legend, The  - Nintendo	Nintendo	131088	Nintendo
13565	Guerrilla War  - Nintendo	Nintendo	262160	Nintendo
13568	Gyruss  - Nintendo	Nintendo	65552	Nintendo
13569	Harlem Globetrotters  - Nintendo	Nintendo	262160	Nintendo
13572	Heavy Shreddin'  - Nintendo	Nintendo	262160	Nintendo
13573	Hero Quest  (Prototype)  - Nintendo	Nintendo	131088	Nintendo
13574	High Speed  - Nintendo	Nintendo	262160	Nintendo
13575	Hollywood Squares  - Nintendo	Nintendo	262160	Nintendo
13576	Home Alone   - Nintendo	Nintendo	262160	Nintendo
13577	Home Alone 2 - Lost in New York  - Nintendo	Nintendo	262160	Nintendo
13579	Hoops  - Nintendo	Nintendo	262160	Nintendo
13581	Hudson's Adventure Island  - Nintendo	Nintendo	65552	Nintendo
13583	Hudson's Adventure Island 3  - Nintendo	Nintendo	262160	Nintendo
13584	Hunt for Red October, The  - Nintendo	Nintendo	262160	Nintendo
13585	Hydlide  - Nintendo	Nintendo	40976	Nintendo
13586	I Can Remember  - Nintendo	Nintendo	65552	Nintendo
13587	Ice Climber  - Nintendo	Nintendo	24592	Nintendo
13588	Ice Hockey  - Nintendo	Nintendo	40976	Nintendo
13589	Ikari 3 - The Rescue  - Nintendo	Nintendo	262160	Nintendo
13590	Ikari Warriors - Nintendo	Nintendo	131088	Nintendo
13591	Ikari Warriors  (PRG 1)  - Nintendo	Nintendo	131088	Nintendo
13592	Ikari Warriors 2 - Victory Road  - Nintendo	Nintendo	262160	Nintendo
13594	Immortal, The  - Nintendo	Nintendo	393232	Nintendo
13595	Impossible Mission 2  - Nintendo	Nintendo	131088	Nintendo
13596	Incredible Crash Dummies, The  - Nintendo	Nintendo	393232	Nintendo
13597	Indiana Jones and the Last Crusade (Taito)  - Nintendo	Nintendo	262160	Nintendo
13598	Indiana Jones and the Last Crusade (UBI Soft)  - Nintendo	Nintendo	131088	Nintendo
13599	Indiana Jones and the Temple of Doom (Tengen)  - Nintendo	Nintendo	196624	Nintendo
13600	Indiana Jones and the Temple of Doom  - Nintendo	Nintendo	196624	Nintendo
13601	Infiltrator  - Nintendo	Nintendo	196624	Nintendo
13602	Iron Tank  - Nintendo	Nintendo	262160	Nintendo
13603	Ironsword - Wizards & Warriors 2  - Nintendo	Nintendo	262160	Nintendo
13605	Ivan Ironman Stewart's Super Offroad  - Nintendo	Nintendo	131088	Nintendo
13607	Jackal  - Nintendo	Nintendo	131088	Nintendo
13608	Jackie Chan's Action Kung Fu  - Nintendo	Nintendo	262160	Nintendo
13610	Jaws   - Nintendo	Nintendo	65552	Nintendo
13611	Jeopardy!  - Nintendo	Nintendo	131088	Nintendo
13612	Jeopardy! 25th Anniversary Edition  - Nintendo	Nintendo	131088	Nintendo
13613	Jeopardy! Junior Edition  - Nintendo	Nintendo	131088	Nintendo
13616	Joe & Mac  - Nintendo	Nintendo	262160	Nintendo
13617	John Elway's Quarterback  - Nintendo	Nintendo	65552	Nintendo
13618	Jordan Vs Bird - One On One  - Nintendo	Nintendo	131088	Nintendo
13619	Joshua  (Ver 5.0) - Nintendo	Nintendo	262160	Nintendo
13620	Joshua  (Ver 6.0)  - Nintendo	Nintendo	262160	Nintendo
13621	Journey to Silius  - Nintendo	Nintendo	262160	Nintendo
13623	Joypad Test Cartridge  - Nintendo	Nintendo	24592	Nintendo
13624	Jungle Book, The  - Nintendo	Nintendo	262160	Nintendo
13625	Jurassic Park  - Nintendo	Nintendo	262160	Nintendo
13627	Karate Champ  - Nintendo	Nintendo	65552	Nintendo
13628	Karate Kid, The  - Nintendo	Nintendo	65552	Nintendo
13630	Kick Master  - Nintendo	Nintendo	262160	Nintendo
13631	Kickle Cubicle  - Nintendo	Nintendo	262160	Nintendo
13632	Kid Klown  - Nintendo	Nintendo	262160	Nintendo
13633	Kid Kool  - Nintendo	Nintendo	131088	Nintendo
13634	Kid Niki - Radical Ninja - Nintendo	Nintendo	262160	Nintendo
13635	Kid Niki - Radical Ninja  (PRG 1)  - Nintendo	Nintendo	262160	Nintendo
13636	King Neptune's Adventure  - Nintendo	Nintendo	131088	Nintendo
13637	King of Kings, The  (V1.1) - Nintendo	Nintendo	262160	Nintendo
13638	King of Kings, The  (V1.2)  - Nintendo	Nintendo	262160	Nintendo
13639	King of Kings, The  (V1.3) - Nintendo	Nintendo	262160	Nintendo
13640	King of Kings, The  (V5.0) - Nintendo	Nintendo	262160	Nintendo
13642	Kings of the Beach  - Nintendo	Nintendo	65552	Nintendo
13643	King's Quest V  - Nintendo	Nintendo	524304	Nintendo
13644	Kirby's Adventure - Nintendo	Nintendo	786448	Nintendo
13645	Kirby's Adventure  (PRG 1)  - Nintendo	Nintendo	786448	Nintendo
13646	Kiwi Kraze  - Nintendo	Nintendo	262160	Nintendo
13647	Klash Ball  - Nintendo	Nintendo	131088	Nintendo
13650	Krazy Kreatures  - Nintendo	Nintendo	65552	Nintendo
13651	Krion Conquest, The  - Nintendo	Nintendo	262160	Nintendo
13653	Kung Fu  - Nintendo	Nintendo	40976	Nintendo
13654	Kung-Fu Heroes  - Nintendo	Nintendo	65552	Nintendo
13655	Laser Invasion  - Nintendo	Nintendo	262160	Nintendo
13656	Last Action Hero   - Nintendo	Nintendo	262160	Nintendo
13657	Last Ninja, The  - Nintendo	Nintendo	262160	Nintendo
13658	Last Starfighter, The  - Nintendo	Nintendo	65552	Nintendo
13659	Lee Trevino's Fighting Golf  - Nintendo	Nintendo	262160	Nintendo
13660	Legacy of the Wizard  - Nintendo	Nintendo	196624	Nintendo
13661	Legend of Kage, The  - Nintendo	Nintendo	65552	Nintendo
13662	Legend of the Ghost Lion  - Nintendo	Nintendo	262160	Nintendo
13663	Legend of Zelda, The - Nintendo	Nintendo	131088	Nintendo
13664	Legend of Zelda, The  (PRG 1) - Nintendo	Nintendo	131088	Nintendo
13665	Legendary Wings  - Nintendo	Nintendo	131088	Nintendo
13666	Legends of the Diamond  - Nintendo	Nintendo	393232	Nintendo
13667	Lemmings  - Nintendo	Nintendo	262160	Nintendo
13669	Lethal Weapon  - Nintendo	Nintendo	262160	Nintendo
13670	Lifeforce  - Nintendo	Nintendo	131088	Nintendo
13671	Linus Spacehead's Cosmic Crusade (Aladdin)  - Nintendo	Nintendo	262160	Nintendo
13672	Little League Baseball - Championship Series  - Nintendo	Nintendo	262160	Nintendo
13673	Little Mermaid, The  - Nintendo	Nintendo	131088	Nintendo
13676	Little Samson  - Nintendo	Nintendo	393232	Nintendo
13678	Lone Ranger, The  - Nintendo	Nintendo	393232	Nintendo
13679	Loopz  - Nintendo	Nintendo	131088	Nintendo
13682	M.U.L.E.  - Nintendo	Nintendo	131088	Nintendo
13683	M.U.S.C.L.E.  - Nintendo	Nintendo	24592	Nintendo
13684	Mad Max   - Nintendo	Nintendo	262160	Nintendo
13685	Mafat Conspiracy - Golgo 13  - Nintendo	Nintendo	262160	Nintendo
13687	Magic Johnson's Fast Break  - Nintendo	Nintendo	262160	Nintendo
13688	Magic of Scheherazade, The  - Nintendo	Nintendo	262160	Nintendo
13689	Magician  (Prototype) - Nintendo	Nintendo	262160	Nintendo
13690	Magician  - Nintendo	Nintendo	262160	Nintendo
13691	Magmax  (Prototype) - Nintendo	Nintendo	40976	Nintendo
13693	Major League Baseball  - Nintendo	Nintendo	65552	Nintendo
13697	Mario is Missing!  - Nintendo	Nintendo	262160	Nintendo
13698	Mario's Time Machine!  - Nintendo	Nintendo	262160	Nintendo
13699	Marvel's X-Men  - Nintendo	Nintendo	131088	Nintendo
13700	Master Chu & The Drunkard Hu  - Nintendo	Nintendo	65552	Nintendo
13701	Maxi 15  - Nintendo	Nintendo	1048592	Nintendo
13702	MC Kids  - Nintendo	Nintendo	262160	Nintendo
13703	Mechanized Attack  - Nintendo	Nintendo	196624	Nintendo
13704	Mega Man  - Nintendo	Nintendo	131088	Nintendo
13705	Mega Man 2  - Nintendo	Nintendo	262160	Nintendo
13706	Mega Man 3 (Prototype)   - Nintendo	Nintendo	393232	Nintendo
13707	Mega Man 3   - Nintendo	Nintendo	393232	Nintendo
13709	Mega Man 5  - Nintendo	Nintendo	524304	Nintendo
13710	Mega Man 6  - Nintendo	Nintendo	524304	Nintendo
13711	Menace Beach  - Nintendo	Nintendo	131088	Nintendo
13712	Mendel Palace  - Nintendo	Nintendo	262160	Nintendo
13713	Mermaids of Atlantis  - Nintendo	Nintendo	131088	Nintendo
13714	Metal Fighter  - Nintendo	Nintendo	65552	Nintendo
13716	Metal Mech  - Nintendo	Nintendo	262160	Nintendo
13717	Metal Storm  - Nintendo	Nintendo	393232	Nintendo
13718	Metroid  - Nintendo	Nintendo	131088	Nintendo
13719	Michael Andretti's World Grand Prix  - Nintendo	Nintendo	262160	Nintendo
13720	Mickey Mousecapade  - Nintendo	Nintendo	65552	Nintendo
13721	Mickey's Adventures in Numberland  - Nintendo	Nintendo	262160	Nintendo
13722	Mickey's Safari in Letterland  - Nintendo	Nintendo	262160	Nintendo
13723	Micro Machines  - Nintendo	Nintendo	262160	Nintendo
13724	Mig-29 Soviet Fighter  - Nintendo	Nintendo	131088	Nintendo
13729	Mike Tyson's Punch-Out!!  (PRG 1) - Nintendo	Nintendo	262160	Nintendo
13731	Milon's Secret Castle  - Nintendo	Nintendo	65552	Nintendo
13732	Miracle Piano Teaching System, The  - Nintendo	Nintendo	327696	Nintendo
13733	Mission Cobra  - Nintendo	Nintendo	49168	Nintendo
13734	Mission Impossible  - Nintendo	Nintendo	262160	Nintendo
13737	Monster Party  - Nintendo	Nintendo	262160	Nintendo
13738	Monster Truck Rally  - Nintendo	Nintendo	65552	Nintendo
13739	Moon Ranger  - Nintendo	Nintendo	131088	Nintendo
13740	Motor City Patrol  - Nintendo	Nintendo	262160	Nintendo
13741	Ms Pac-Man (Namco)  - Nintendo	Nintendo	40976	Nintendo
13742	Ms Pac-Man  - Nintendo	Nintendo	40976	Nintendo
13743	Muppet Adventure - Chaos at the Carnival  - Nintendo	Nintendo	131088	Nintendo
13744	Mutant Virus, The  - Nintendo	Nintendo	262160	Nintendo
13745	Mystery Quest  - Nintendo	Nintendo	65552	Nintendo
13746	NARC  - Nintendo	Nintendo	131088	Nintendo
13747	NES Open Tournament Golf  - Nintendo	Nintendo	262160	Nintendo
13748	NES Play Action Football  - Nintendo	Nintendo	262160	Nintendo
13749	NES PowerPad Test Cart   - Nintendo	Nintendo	24592	Nintendo
13750	NES Test Cart (Official Nintendo)   - Nintendo	Nintendo	40976	Nintendo
13751	NFL Football  - Nintendo	Nintendo	131088	Nintendo
13752	Nigel Mansell's World Championship Challenge  - Nintendo	Nintendo	262160	Nintendo
13753	Nightmare On Elm Street, A  - Nintendo	Nintendo	131088	Nintendo
13754	Nightshade  - Nintendo	Nintendo	524304	Nintendo
13755	Ninja Crusaders  - Nintendo	Nintendo	131088	Nintendo
13756	Ninja Gaiden  - Nintendo	Nintendo	262160	Nintendo
13757	Ninja Gaiden 2 - The Dark Sword of Chaos  (Prototype) - Nintendo	Nintendo	262160	Nintendo
13758	Ninja Gaiden 2 - The Dark Sword of Chaos  - Nintendo	Nintendo	262160	Nintendo
13759	Ninja Gaiden 3 - The Ancient Ship of Doom  - Nintendo	Nintendo	262160	Nintendo
13760	Ninja Kid  - Nintendo	Nintendo	65552	Nintendo
13761	Nintendo World Championships 1990   - Nintendo	Nintendo	262160	Nintendo
13763	Nobunaga's Ambition  - Nintendo	Nintendo	262160	Nintendo
13764	Nobunaga's Ambition 2  - Nintendo	Nintendo	393232	Nintendo
13766	Operation Secret Storm  - Nintendo	Nintendo	131088	Nintendo
13768	Orb 3D  - Nintendo	Nintendo	196624	Nintendo
13769	Othello  - Nintendo	Nintendo	40976	Nintendo
13770	Overlord  - Nintendo	Nintendo	262160	Nintendo
13771	Pac-Man (Tengen)   - Nintendo	Nintendo	24592	Nintendo
13772	Pac-Man  (Namco) - Nintendo	Nintendo	24592	Nintendo
13773	Pac-Man   - Nintendo	Nintendo	24592	Nintendo
13774	Pacmania  - Nintendo	Nintendo	98320	Nintendo
13776	Panic Restaurant  - Nintendo	Nintendo	262160	Nintendo
13778	Paperboy 2  - Nintendo	Nintendo	262160	Nintendo
13779	Perfect Fit  - Nintendo	Nintendo	65552	Nintendo
13780	Pesterminator  - Nintendo	Nintendo	131088	Nintendo
13781	Peter Pan & The Pirates  - Nintendo	Nintendo	262160	Nintendo
13782	Phantom Fighter  - Nintendo	Nintendo	262160	Nintendo
13783	Pictionary  - Nintendo	Nintendo	262160	Nintendo
13786	Pipe Dream  - Nintendo	Nintendo	65552	Nintendo
13787	Pirates!  - Nintendo	Nintendo	262160	Nintendo
13788	Platoon - Nintendo	Nintendo	262160	Nintendo
13789	Platoon  (PRG 1)  - Nintendo	Nintendo	262160	Nintendo
13790	Port Test Cartridge  - Nintendo	Nintendo	32784	Nintendo
13791	POW - Prisoners of War  - Nintendo	Nintendo	262160	Nintendo
13792	Power Blade   - Nintendo	Nintendo	262160	Nintendo
13793	Power Blade 2  - Nintendo	Nintendo	262160	Nintendo
13794	Power Punch 2  - Nintendo	Nintendo	393232	Nintendo
13795	P'radikus Conflict  - Nintendo	Nintendo	131088	Nintendo
13797	Prince of Persia  - Nintendo	Nintendo	131088	Nintendo
13798	Princess Tomato in Salad Kingdom  - Nintendo	Nintendo	262160	Nintendo
13799	Pro Action Replay (No Cart Present)   - Nintendo	Nintendo	40976	Nintendo
13800	Pro Action Replay (Rev B)   - Nintendo	Nintendo	40976	Nintendo
13801	Pro Sport Hockey  - Nintendo	Nintendo	262160	Nintendo
13802	Pro Wrestling  - Nintendo	Nintendo	131088	Nintendo
13804	Punisher, The  - Nintendo	Nintendo	262160	Nintendo
13805	Puss 'n Boots - Pero's Great Adventure  - Nintendo	Nintendo	131088	Nintendo
13806	Puzzle  - Nintendo	Nintendo	65552	Nintendo
13808	Pyramid  (Sachen) - Nintendo	Nintendo	24592	Nintendo
13809	Pyramid  (Sachen-Hacker) - Nintendo	Nintendo	98320	Nintendo
13810	Q-bert  - Nintendo	Nintendo	65552	Nintendo
13811	Qix  - Nintendo	Nintendo	131088	Nintendo
13812	Quattro Adventure (Aladdin)  - Nintendo	Nintendo	262160	Nintendo
13813	Quattro Adventure  - Nintendo	Nintendo	262160	Nintendo
13814	Quattro Arcade  - Nintendo	Nintendo	262160	Nintendo
13815	Quattro Sports (Aladdin)  - Nintendo	Nintendo	262160	Nintendo
13816	Quattro Sports  - Nintendo	Nintendo	262160	Nintendo
13817	Quattro Sports (V3 Plug-Thru Cart)  - Nintendo	Nintendo	262160	Nintendo
13818	Race America  - Nintendo	Nintendo	262160	Nintendo
13819	Racket Attack  - Nintendo	Nintendo	393232	Nintendo
13821	Rad Racer 2   - Nintendo	Nintendo	131088	Nintendo
13822	Rad Racket - Deluxe Tennis 2   - Nintendo	Nintendo	65552	Nintendo
13823	Raid 2020   - Nintendo	Nintendo	98320	Nintendo
13826	Rally Bike  - Nintendo	Nintendo	131088	Nintendo
13828	Rampage  - Nintendo	Nintendo	196624	Nintendo
13830	RBI Baseball  - Nintendo	Nintendo	98320	Nintendo
13831	RBI Baseball 2  - Nintendo	Nintendo	196624	Nintendo
13832	RBI Baseball 3  - Nintendo	Nintendo	196624	Nintendo
13834	RC Pro-Am 2  - Nintendo	Nintendo	262160	Nintendo
13835	Remote Control  - Nintendo	Nintendo	262160	Nintendo
13836	Ren & Stimpy Show, The  - Nintendo	Nintendo	262160	Nintendo
13837	Renegade  - Nintendo	Nintendo	131088	Nintendo
13838	Rescue - The Embassy Mission  - Nintendo	Nintendo	262160	Nintendo
13839	Ring King  - Nintendo	Nintendo	131088	Nintendo
13840	River City Ransom  - Nintendo	Nintendo	262160	Nintendo
13841	Road Runner  - Nintendo	Nintendo	196624	Nintendo
13842	RoadBlasters  - Nintendo	Nintendo	262160	Nintendo
13843	Robin Hood - Prince of Thieves  - Nintendo	Nintendo	262160	Nintendo
13844	Robo Warrior  - Nintendo	Nintendo	131088	Nintendo
13847	Robocop 3  - Nintendo	Nintendo	262160	Nintendo
13848	Robocop Vs The Terminator (Prototype)  - Nintendo	Nintendo	262160	Nintendo
13849	Robodemons  - Nintendo	Nintendo	131088	Nintendo
13850	Rock 'n' Ball  - Nintendo	Nintendo	196624	Nintendo
13851	Rocket Ranger   - Nintendo	Nintendo	262160	Nintendo
13852	Rocketeer, The  - Nintendo	Nintendo	262160	Nintendo
13853	Rockin' Kats   - Nintendo	Nintendo	262160	Nintendo
13854	Roger Clemens MVP Baseball  - Nintendo	Nintendo	393232	Nintendo
13856	Rollerblade Racer  - Nintendo	Nintendo	262160	Nintendo
13857	Rollergames   - Nintendo	Nintendo	262160	Nintendo
13859	Romance of the Three Kingdoms  - Nintendo	Nintendo	262160	Nintendo
13860	Romance of the Three Kingdoms 2   - Nintendo	Nintendo	524304	Nintendo
13861	Roundball - 2-on-2 Challenge  - Nintendo	Nintendo	262160	Nintendo
13863	Rygar  - Nintendo	Nintendo	131088	Nintendo
13864	SCAT - Special Cybernetic Attack Team  - Nintendo	Nintendo	262160	Nintendo
13865	Secret Scout  - Nintendo	Nintendo	131088	Nintendo
13866	Section Z  - Nintendo	Nintendo	131088	Nintendo
13868	Sesame Street 123  - Nintendo	Nintendo	65552	Nintendo
13869	Sesame Street ABC - 123  - Nintendo	Nintendo	262160	Nintendo
13870	Sesame Street ABC  - Nintendo	Nintendo	65552	Nintendo
13871	Sesame Street Countdown  - Nintendo	Nintendo	262160	Nintendo
13872	Shadow of the Ninja  - Nintendo	Nintendo	262160	Nintendo
13874	Shatterhand  - Nintendo	Nintendo	262160	Nintendo
13875	Shingen The Ruler  - Nintendo	Nintendo	262160	Nintendo
13876	Shinobi  - Nintendo	Nintendo	262160	Nintendo
13877	Shockwave  - Nintendo	Nintendo	65552	Nintendo
13878	Shooting Range  - Nintendo	Nintendo	65552	Nintendo
13879	Short Order - Eggsplode  - Nintendo	Nintendo	65552	Nintendo
13881	Silent Assault  - Nintendo	Nintendo	131088	Nintendo
13883	Silk Worm  - Nintendo	Nintendo	262160	Nintendo
13884	Silver Surfer  - Nintendo	Nintendo	393232	Nintendo
13885	Simpsons - Bart Vs the Space Mutants, The  - Nintendo	Nintendo	262160	Nintendo
13886	Simpsons - Bart Vs the World, The  - Nintendo	Nintendo	393232	Nintendo
13887	Simpsons - Bartman Meets Radioactive Man, The  - Nintendo	Nintendo	393232	Nintendo
13888	Skate or Die 2 - The Search for Double Trouble  - Nintendo	Nintendo	393232	Nintendo
13889	Skate or Die!  - Nintendo	Nintendo	131088	Nintendo
13890	Ski or Die  - Nintendo	Nintendo	262160	Nintendo
13891	Skull & Crossbones  - Nintendo	Nintendo	196624	Nintendo
13893	Sky Shark  - Nintendo	Nintendo	196624	Nintendo
13897	Snake's Revenge  - Nintendo	Nintendo	262160	Nintendo
13898	Snoopy's Silly Sports Spectacular  - Nintendo	Nintendo	262160	Nintendo
13901	Solitaire  - Nintendo	Nintendo	65552	Nintendo
13904	Space Shuttle Project  - Nintendo	Nintendo	262160	Nintendo
13905	Spelunker   - Nintendo	Nintendo	40976	Nintendo
13906	Spider-Man - Return of the Sinister Six   - Nintendo	Nintendo	393232	Nintendo
13907	Spiritual Warfare  (Ver 6.0) - Nintendo	Nintendo	262160	Nintendo
13908	Spiritual Warfare  (Ver 6.1) - Nintendo	Nintendo	262160	Nintendo
13910	Spy Hunter  - Nintendo	Nintendo	65552	Nintendo
13912	Sqoon  - Nintendo	Nintendo	40976	Nintendo
13913	Stadium Events  - Nintendo	Nintendo	65552	Nintendo
13914	Stanley - The Search for Dr Livingston  - Nintendo	Nintendo	262160	Nintendo
13915	Star Force  - Nintendo	Nintendo	65552	Nintendo
13917	Star Trek - 25th Anniversary  - Nintendo	Nintendo	524304	Nintendo
13918	Star Trek - The Next Generation  - Nintendo	Nintendo	131088	Nintendo
13919	Star Voyager  - Nintendo	Nintendo	65552	Nintendo
13922	Starship Hector  - Nintendo	Nintendo	131088	Nintendo
13923	Startropics  - Nintendo	Nintendo	524304	Nintendo
13924	Startropics 2 - Zoda's Revenge  - Nintendo	Nintendo	524304	Nintendo
13926	Stinger  - Nintendo	Nintendo	131088	Nintendo
13927	Street Cop  - Nintendo	Nintendo	262160	Nintendo
13929	Strider  - Nintendo	Nintendo	262160	Nintendo
13930	Stunt Kids  - Nintendo	Nintendo	131088	Nintendo
13931	Sunday Funday  - Nintendo	Nintendo	262160	Nintendo
13932	Super C  - Nintendo	Nintendo	262160	Nintendo
13933	Super Cars  - Nintendo	Nintendo	131088	Nintendo
13934	Super Dodge Ball  - Nintendo	Nintendo	262160	Nintendo
13935	Super Glove Ball  - Nintendo	Nintendo	131088	Nintendo
13936	Super Jeopardy!  - Nintendo	Nintendo	262160	Nintendo
13937	Super Mario Bros - Duck Hunt - Track Meet  - Nintendo	Nintendo	196624	Nintendo
13939	Super Mario Bros 2 - Nintendo	Nintendo	262160	Nintendo
13940	Super Mario Bros 2  (PRG 1) - Nintendo	Nintendo	262160	Nintendo
13941	Super Mario Bros 3 - Nintendo	Nintendo	393232	Nintendo
13942	Super Mario Bros 3  (PRG 1) - Nintendo	Nintendo	393232	Nintendo
13944	Super Spike V'Ball - Nintendo World Cup   - Nintendo	Nintendo	524304	Nintendo
13945	Super Spike V'Ball  - Nintendo	Nintendo	262160	Nintendo
13947	Super Spy Hunter  - Nintendo	Nintendo	262160	Nintendo
13948	Super Team Games  - Nintendo	Nintendo	65552	Nintendo
13950	Swamp Thing   - Nintendo	Nintendo	262160	Nintendo
13952	Swords and Serpents  - Nintendo	Nintendo	131088	Nintendo
13953	T&C 2 - Thrilla's Surfari  - Nintendo	Nintendo	262160	Nintendo
13954	T&C Surf Design  - Nintendo	Nintendo	65552	Nintendo
13955	Taboo - The Sixth Sense  - Nintendo	Nintendo	65552	Nintendo
13956	Tag Team Wrestling  - Nintendo	Nintendo	40976	Nintendo
13957	Tagin' Dragon  - Nintendo	Nintendo	49168	Nintendo
13958	TaleSpin  - Nintendo	Nintendo	262160	Nintendo
13959	Target Renegade  - Nintendo	Nintendo	262160	Nintendo
13960	Tecmo Baseball  - Nintendo	Nintendo	131088	Nintendo
13961	Tecmo Bowl - Nintendo	Nintendo	262160	Nintendo
13962	Tecmo Bowl  (PRG 1) - Nintendo	Nintendo	262160	Nintendo
13963	Tecmo Bowl  (Prototype) - Nintendo	Nintendo	262160	Nintendo
13964	Tecmo Cup - Soccer Game  - Nintendo	Nintendo	262160	Nintendo
13965	Tecmo NBA Basketball  - Nintendo	Nintendo	393232	Nintendo
13970	Teenage Mutant Ninja Turtles 3  - Nintendo	Nintendo	524304	Nintendo
13971	Teenage Mutant Ninja Turtles Tournament Fighters  - Nintendo	Nintendo	262160	Nintendo
13972	Terminator 2 - Judgement Day  (Prototype) - Nintendo	Nintendo	262160	Nintendo
13974	Terminator, The  - Nintendo	Nintendo	262160	Nintendo
13976	Tetris   - Nintendo	Nintendo	49168	Nintendo
13977	Tetris 2   - Nintendo	Nintendo	262160	Nintendo
13978	Three Stooges  (Prototype) - Nintendo	Nintendo	262160	Nintendo
13979	Three Stooges  - Nintendo	Nintendo	262160	Nintendo
13980	Thunder & Lightning  - Nintendo	Nintendo	163856	Nintendo
13982	Thundercade  - Nintendo	Nintendo	131088	Nintendo
13984	Tiles of Fate  - Nintendo	Nintendo	65552	Nintendo
13988	Tiny Toon Adventures 2 - Trouble in Wackyland  - Nintendo	Nintendo	262160	Nintendo
13989	Tiny Toon Adventures Cartoon Workshop  - Nintendo	Nintendo	262160	Nintendo
13990	To The Earth  - Nintendo	Nintendo	65552	Nintendo
13991	Toki  - Nintendo	Nintendo	393232	Nintendo
13993	Tombs and Treasure  - Nintendo	Nintendo	262160	Nintendo
13994	Toobin  - Nintendo	Nintendo	196624	Nintendo
13997	Total Recall  - Nintendo	Nintendo	131088	Nintendo
13998	Totally Rad  - Nintendo	Nintendo	262160	Nintendo
14000	Toxic Crusaders  - Nintendo	Nintendo	262160	Nintendo
14001	Track & Field  - Nintendo	Nintendo	65552	Nintendo
14003	Treasure Master  - Nintendo	Nintendo	262160	Nintendo
14004	Trog  - Nintendo	Nintendo	131088	Nintendo
14006	Trolls on Treasure Island  - Nintendo	Nintendo	65552	Nintendo
14007	Twin Cobra  - Nintendo	Nintendo	262160	Nintendo
14008	Twin Eagle  - Nintendo	Nintendo	131088	Nintendo
